index,name,activity,celebrity_indice,phone_number,web_site,adresse
298,Cabinet d'avocats Me DAKO & Associés,Avocat,"5,0 (1)",https://www.google.com/maps/place/Cabinet+d%27avocats+Me+DAKO+%26+Associ%C3%A9s/data=!4m7!3m6!1s0x102355dc066043eb:0xbbe573a26c70ace!8m2!3d6.3685208!4d2.4106189!16s%2Fg%2F11tj929kvn!19sChIJ60NgBtxVIxARzgrHJjpXvgs?authuser=0&hl=fr&rclk=1,N/A,Rue 616
299,Cabinet de Maître DATO,Cabinet d'avocats,"5,0 (2)",97 20 30 80,N/A,99GP+HW4
300,Cabinet d'avocat Me Alfred Mahugnon BOCOVO,Administration,N/A N/A,52 91 25 58,N/A,"9C3J+R3X, Rue du Gouverneur Fourn"
301,CABINET D'AVOCATS JRG LAW FIRM,Avocat,N/A N/A,97 50 58 73,https://www.jrghoklawfirm.com/,02 BP 505
302,Cabinet me SAÏZONOU,Avocat plaidant,N/A N/A,https://www.google.com/maps/place/Cabinet+me+SA%C3%8FZONOU/data=!4m7!3m6!1s0x102355f86062cc0b:0xbe8123df30740587!8m2!3d6.3554498!4d2.4205211!16s%2Fg%2F11tt23zlk9!19sChIJC8xiYPhVIxARhwV0MN8jgb4?authuser=0&hl=fr&rclk=1,N/A,9C4C+562
303,Centre de Documentation et d'Information Juridique de la Cour d'appel De Cotonou,Bibliothèque de droit,"4,1 (15)",52 18 97 47,http://www.legis.cdij.bj/,"9C34+57X, Ave Jean-Paul II"
304,Attorney Frank Dumba,Avocat,"5,0 (1)",62 80 19 78,N/A,Benin Republic
305,001 AANDREW LAW FIRM,Cabinet d'avocats,"5,0 (1)",98 35 13 22,http://001aandrewlawfirm.uk.ht/,9C53+VJ4
306,Cabinet d'avocat Maitre Raymond Cyr Ségla GBESSEMEHLAN,Avocat généraliste,N/A N/A,21 07 50 37,N/A,"998W+GX7, 03 BP 4321"
307,Cabinet d'avocats - Maître Bidossessi AGBANI,Cabinet d'avocats,"4,0 (1)",95 52 81 38,N/A,01BP5050
308,贝宁律所,Cabinet d'avocats,N/A N/A,https://www.google.com/maps/place/%E8%B4%9D%E5%AE%81%E5%BE%8B%E6%89%80/data=!4m7!3m6!1s0x102355489fca33e7:0x56562cf28206eb00!8m2!3d6.3631156!4d2.4339924!16s%2Fg%2F11ssz8xf25!19sChIJ5zPKn0hVIxARAOsGgvIsVlY?authuser=0&hl=fr&rclk=1,N/A,9C7M+7JF
309,Juripoint - Benin,Avocat en droit de l'immigration,N/A N/A,65 91 25 94,https://juripoint.com/fr/accueil/,Immeuble Chirad & Fils
310,COUR D'APPEL DE COTONOU,Palais de justice,"3,5 (17)",https://www.google.com/maps/place/COUR+D%27APPEL+DE+COTONOU/data=!4m7!3m6!1s0x1023544ebf26c4ef:0xe4082b4bf9f4db09!8m2!3d6.3528268!4d2.4064273!16s%2Fg%2F11crzx3ml1!19sChIJ78Qmv05UIxARCdv0-UsrCOQ?authuser=0&hl=fr&rclk=1,N/A,9C34+4HM
311,Cabinet Me Aline ODJE,Cabinet d'avocats,N/A N/A,95 84 37 30,N/A,9937+5G7
312,Cabinet d'avocat Nicole Mègnon YEDE,Cabinet d'avocats,N/A N/A,https://www.google.com/maps/place/Cabinet+d%27avocat+Nicole+M%C3%A8gnon+YEDE/data=!4m7!3m6!1s0x1023576b1ca59a55:0x305f0dbd6f593e46!8m2!3d6.3765363!4d2.3374996!16s%2Fg%2F11s2q6z2gw!19sChIJVZqlHGtXIxARRj5Zb70NXzA?authuser=0&hl=fr&rclk=1,N/A,98HR+3JX
313,CABINET NOTARIAL,Avocat généraliste,"1,0 (1)",https://www.google.com/maps/place/CABINET+NOTARIAL/data=!4m7!3m6!1s0x102357f4ca78bda9:0x64ee5e80fa9d0765!8m2!3d6.357336!4d2.3733522!16s%2Fg%2F11rshbv3bw!19sChIJqb14yvRXIxARZQed-oBe7mQ?authuser=0&hl=fr&rclk=1,N/A,BP 023
314,Marin mougle,Avocat généraliste,N/A N/A,98 53 47 30,N/A,99CR+4F9
315,Tribunal de Commerce de Cotonou,Administration publique régionale,"4,2 (5)",97 03 70 45,http://www.tribunalcommercecotonou.bj/,Ave Jean-Paul II
316,A2 Investment Law Firm,Administration,N/A N/A,40 63 65 40,http://a2investmentlawfirm.org/,"quartier kouhounou, carré 2216"
317,Cabinet Juridique Projet Justice,Services juridiques,N/A N/A,66 41 60 51,https://www.facebook.com/Cabinet-Juridique-Projet-Justice-112151334626440/,2.rue G. Ca. Aïtchédji-séminaire Abomey-Calavi
318,Cabinet D'Avocat Maitre Alfred BOCOVO,Siège social,N/A N/A,60 78 93 90,N/A,c/n° 3475 Zone A 02 BP 911
319,Kafui & Partners Benin,Avocat,"5,0 (40)",97 90 82 33,https://www.kafuipartners.com/,Cité Houeyiho Rue face SBEE Houeyiho
320,Cabinet d’avocats YABIT Armel Timothée,Avocat,"4,9 (7)",96 15 13 44,https://avocatyabit.bj/,9C54+WV4
321,Hélène Paty Law Firm,Cabinet d'avocats,"5,0 (5)",95 62 78 33,https://paty.legal/,"Lot 472, Porte 2177"
322,Société Civile Professionnelle d’Avocats - GAMA,Avocat,"4,7 (7)",69 00 09 99,https://www.gama-avocatsafrique.com/,Rue en face de la clinique Aupiais C/756 Parcelle F Cadjehoun 2
323,CABINET D'AVOCATS GUY LAMBERT YEKPE,Cabinet d'avocats,"4,0 (4)",62 00 36 88,N/A,Rue des Dako Donou
324,Le Cabinet D'avocats ANGELO HOUNKPATIN,Avocat généraliste,"5,0 (14)",21 32 17 11,N/A,"Rue No. 208 Parcelle ""C"" Sikecodji 01 BP 2753"
325,Cabinet Robert M. DOSSOU,Cabinet d'avocats,"3,8 (4)",21 31 44 11,http://www.cabinetrobertdossou.com/a-propos-du-cabinet/article/contacts,Boulevard Steinmetz
326,Cabinet de Me Gracia Noutais Holo,Avocat plaidant,"5,0 (1)",21 30 23 00,N/A,21 30 23 00
327,Cabinet me SAÏZONOU,Avocat plaidant,N/A N/A,https://www.google.com/maps/place/Cabinet+me+SA%C3%8FZONOU/data=!4m7!3m6!1s0x102355f86062cc0b:0xbe8123df30740587!8m2!3d6.3554498!4d2.4205211!16s%2Fg%2F11tt23zlk9!19sChIJC8xiYPhVIxARhwV0MN8jgb4?authuser=0&hl=fr&rclk=1,N/A,9C4C+562
328,Cabinet d'Avocat BALOGOUN,Services juridiques,"5,0 (2)",67 16 63 24,N/A,71 Ave de Roi Guezo
329,Cabinet T.S. Brice Zinzindohoue,Cabinet d'avocats,"4,7 (3)",97 01 33 34,N/A,97 01 33 34
330,SCPA HK,Avocat,"4,3 (3)",62 41 20 29,http://www.scpahk.com/,62 41 20 29
331,Cabinet d'avocat du Maitre Charles BADOU,Siège social,"3,4 (13)",21 32 69 32,N/A,"9CG6+MG4, Rue 145A"
332,Cabinet d’avocats Élie N VLAVONOU KPONOU,Avocat,"4,5 (2)",21 32 61 68,N/A,9CF3+MG
333,Cabinet d'avocats Me DAKO & Associés,Avocat,"5,0 (1)",https://www.google.com/maps/place/Cabinet+d%27avocats+Me+DAKO+%26+Associ%C3%A9s/data=!4m7!3m6!1s0x102355dc066043eb:0xbbe573a26c70ace!8m2!3d6.3685208!4d2.4106189!16s%2Fg%2F11tj929kvn!19sChIJ60NgBtxVIxARzgrHJjpXvgs?authuser=0&hl=fr&rclk=1,N/A,Rue 616
334,Me baparapé,Cabinet d'avocats,"5,0 (2)",97 68 49 31,N/A,"maison gnimassou, 04BP181 Bénin"
335,John Biko Associates,Avocat.e en droit civil,N/A N/A,96 02 32 51,N/A,"akpakpa, c/118"
336,Fattika & Associates Law Firm,Services juridiques,N/A N/A,56 73 93 48,https://fattikaassociates.com/,9C8X+WWX
337,Cabinet de Maître DATO,Cabinet d'avocats,"5,0 (2)",97 20 30 80,N/A,99GP+HW4
338,CABINET D'AVOCATS JRG LAW FIRM,Avocat,N/A N/A,97 50 58 73,https://www.jrghoklawfirm.com/,02 BP 505
339,Juripoint - Benin,Avocat en droit de l'immigration,N/A N/A,65 91 25 94,https://juripoint.com/fr/accueil/,Immeuble Chirad & Fils
340,Attorney Frank Dumba,Avocat,"5,0 (1)",62 80 19 78,N/A,Benin Republic
341,001 AANDREW LAW FIRM,Cabinet d'avocats,"5,0 (1)",98 35 13 22,http://001aandrewlawfirm.uk.ht/,9C53+VJ4
342,Cabinet d'avocats - Maître Bidossessi AGBANI,Cabinet d'avocats,"4,0 (1)",95 52 81 38,N/A,01BP5050
343,Cabinet d'avocat Me Alfred Mahugnon BOCOVO,Administration,N/A N/A,52 91 25 58,N/A,"9C3J+R3X, Rue du Gouverneur Fourn"
344,Cabinet d'avocat Maitre Raymond Cyr Ségla GBESSEMEHLAN,Avocat généraliste,N/A N/A,21 07 50 37,N/A,"998W+GX7, 03 BP 4321"
345,Daouda Adimou,Avocat,N/A N/A,69 69 98 94,N/A,99WW+7RC
346,Aabaad Law Firm,Cabinet d'avocats,"4,0 (1)",99 60 86 22,http://aabaadlawfirm.uk.ht/,Carré n°230
347,贝宁律所,Cabinet d'avocats,N/A N/A,https://www.google.com/maps/place/%E8%B4%9D%E5%AE%81%E5%BE%8B%E6%89%80/data=!4m7!3m6!1s0x102355489fca33e7:0x56562cf28206eb00!8m2!3d6.3631156!4d2.4339924!16s%2Fg%2F11ssz8xf25!19sChIJ5zPKn0hVIxARAOsGgvIsVlY?authuser=0&hl=fr&rclk=1,N/A,9C7M+7JF
348,CABINET NOTARIAL,Avocat généraliste,"1,0 (1)",https://www.google.com/maps/place/CABINET+NOTARIAL/data=!4m7!3m6!1s0x102357f4ca78bda9:0x64ee5e80fa9d0765!8m2!3d6.357336!4d2.3733522!16s%2Fg%2F11rshbv3bw!19sChIJqb14yvRXIxARZQed-oBe7mQ?authuser=0&hl=fr&rclk=1,N/A,BP 023
349,CABINET AS TOUFFLA CONSEILS,Services juridiques,"4,0 (2)",97 76 55 00,N/A,04 BP 1520
350,MZ LAW & Associates,Cabinet d'avocats,N/A N/A,51 88 31 24,N/A,"9C78+3QG, Rue 601"
351,Jawuntaa Bénin,Agence de publicité,"4,4 (49)",94 71 00 00,http://www.jawuntaa.com/,94 71 00 00
352,Cabinet Me Aline ODJE,Cabinet d'avocats,N/A N/A,95 84 37 30,N/A,9937+5G7
353,Cabinet du numérique et de la digitalisation,Cabinet d'avocats,N/A N/A,https://www.google.com/maps/place/Cabinet+du+num%C3%A9rique+et+de+la+digitalisation/data=!4m7!3m6!1s0x102355284d0a5f17:0xe18cc295770870bf!8m2!3d6.3526177!4d2.3878745!16s%2Fg%2F11t3mh_bjs!19sChIJF18KTShVIxARv3AId5XCjOE?authuser=0&hl=fr&rclk=1,N/A,993Q+34F
354,Cabinet Galaxy,Services juridiques,N/A N/A,97 27 33 92,N/A,9C97+85W
355,Société Civile Professionnelle d’Avocats - D2A ex CABINET D'AVOCAT DJOGBENOU Joseph,Siège social,N/A N/A,60 61 31 03,https://scpad2a.org/,02 BP 2053
356,COUR D'APPEL DE COTONOU,Palais de justice,"3,5 (17)",https://www.google.com/maps/place/COUR+D%27APPEL+DE+COTONOU/data=!4m7!3m6!1s0x1023544ebf26c4ef:0xe4082b4bf9f4db09!8m2!3d6.3528268!4d2.4064273!16s%2Fg%2F11crzx3ml1!19sChIJ78Qmv05UIxARCdv0-UsrCOQ?authuser=0&hl=fr&rclk=1,N/A,9C34+4HM
357,Cabinet D'Avocat Maitre Alfred BOCOVO,Siège social,N/A N/A,60 78 93 90,N/A,c/n° 3475 Zone A 02 BP 911
358,Cabinet d’avocats YABIT Armel Timothée,Avocat,"4,9 (7)",96 15 13 44,https://avocatyabit.bj/,9C54+WV4
359,Société Civile Professionnelle d’Avocats - GAMA,Avocat,"4,7 (7)",69 00 09 99,https://www.gama-avocatsafrique.com/,Rue en face de la clinique Aupiais C/756 Parcelle F Cadjehoun 2
360,Cabinet Robert M. DOSSOU,Cabinet d'avocats,"3,8 (4)",21 31 44 11,http://www.cabinetrobertdossou.com/a-propos-du-cabinet/article/contacts,Boulevard Steinmetz
361,Cabinet d'avocat Maitre Raymond Cyr Ségla GBESSEMEHLAN,Avocat généraliste,N/A N/A,21 07 50 37,N/A,"998W+GX7, 03 BP 4321"
362,HEC Avocats,Cabinet d'avocats,N/A N/A,97 54 38 95,http://hecavocats.com/,"1966 Zogbo, Immeuble AMETEPE, 2ème étage, avenue du Renouveau Quartier"
363,CABINET NOTARIAL,Avocat généraliste,"1,0 (1)",https://www.google.com/maps/place/CABINET+NOTARIAL/data=!4m7!3m6!1s0x102357f4ca78bda9:0x64ee5e80fa9d0765!8m2!3d6.357336!4d2.3733522!16s%2Fg%2F11rshbv3bw!19sChIJqb14yvRXIxARZQed-oBe7mQ?authuser=0&hl=fr&rclk=1,N/A,BP 023
364,SCPA 2H,Cabinet d'avocats,"5,0 (1)",https://www.google.com/maps/place/SCPA+2H/data=!4m7!3m6!1s0x10235759e8c5028f:0x33bda683d1877802!8m2!3d6.3822329!4d2.3723659!16s%2Fg%2F11t9h5j8cn!19sChIJjwLF6FlXIxARAniH0YOmvTM?authuser=0&hl=fr&rclk=1,N/A,99JC+WX6
365,GANDA Immobilier et Construction,Agence immobilière,"4,4 (39)",54 90 08 05,http://www.gandaimmobilier.com/,"Kindonou, immeuble à côté de la station Ewell Cotonou"
366,CAFAJ Bénin,Agence immobilière,"4,0 (1)",97 47 87 93,N/A,954
367,COUR D'APPEL DE COTONOU,Palais de justice,"3,5 (17)",https://www.google.com/maps/place/COUR+D%27APPEL+DE+COTONOU/data=!4m7!3m6!1s0x1023544ebf26c4ef:0xe4082b4bf9f4db09!8m2!3d6.3528268!4d2.4064273!16s%2Fg%2F11crzx3ml1!19sChIJ78Qmv05UIxARCdv0-UsrCOQ?authuser=0&hl=fr&rclk=1,N/A,9C34+4HM
368,Office Notarial Maître Layindé Fati LIADY,Notaire,"5,0 (3)",21 38 04 39,https://officenotarial-liady.bj/,"KOUHOUNOU Face Stade de l'amitié 1er étage de l'immeuble ""BRIDGESTONE 01 BP 3473"
369,A2 Investment Law Firm,Administration,N/A N/A,40 63 65 40,http://a2investmentlawfirm.org/,"quartier kouhounou, carré 2216"
370,Sorave force one,Avocat spécialisé dans le domaine du transfert des propriétés,N/A N/A,97 47 17 09,N/A,"8858+38G, Unnamed Road Tori"
371,Sorave force one,Avocat spécialisé dans le domaine du transfert des propriétés,N/A N/A,https://www.google.com/maps/place/Sorave+force+one/data=!4m7!3m6!1s0x102499722268d02f:0x7c8c629673878aa1!8m2!3d6.510595!4d2.1053117!16s%2Fg%2F11jh2b7j89!19sChIJL9BoInKZJBARoYqHc5ZijHw?authuser=0&hl=fr&rclk=1,N/A,"G464+64M, Unnamed Road"
372,Accès Canada Benin,Avocat en droit de l'immigration,"3,8 (81)",21 32 11 00,http://www.accescanada.com/,"C/590, Boulevard Saint Michel"
373,Kafui & Partners Benin,Avocat,"5,0 (40)",97 90 82 33,https://www.kafuipartners.com/,Cité Houeyiho Rue face SBEE Houeyiho
374,Hélène Paty Law Firm,Cabinet d'avocats,"5,0 (5)",95 62 78 33,https://paty.legal/,"Lot 472, Porte 2177"
375,Cabinet d’avocats YABIT Armel Timothée,Avocat,"4,9 (7)",96 15 13 44,https://avocatyabit.bj/,9C54+WV4
376,Société Civile Professionnelle d’Avocats - GAMA,Avocat,"4,7 (7)",69 00 09 99,https://www.gama-avocatsafrique.com/,Rue en face de la clinique Aupiais C/756 Parcelle F Cadjehoun 2
377,CABINET D'AVOCATS GUY LAMBERT YEKPE,Cabinet d'avocats,"4,0 (4)",62 00 36 88,N/A,Rue des Dako Donou
378,Cabinet Robert M. DOSSOU,Cabinet d'avocats,"3,8 (4)",21 31 44 11,http://www.cabinetrobertdossou.com/a-propos-du-cabinet/article/contacts,Boulevard Steinmetz
379,Le Cabinet D'avocats ANGELO HOUNKPATIN,Avocat généraliste,"5,0 (14)",21 32 17 11,N/A,"Rue No. 208 Parcelle ""C"" Sikecodji 01 BP 2753"
380,Cabinet d'avocats Me DAKO & Associés,Avocat,"5,0 (1)",https://www.google.com/maps/place/Cabinet+d%27avocats+Me+DAKO+%26+Associ%C3%A9s/data=!4m7!3m6!1s0x102355dc066043eb:0xbbe573a26c70ace!8m2!3d6.3685208!4d2.4106189!16s%2Fg%2F11tj929kvn!19sChIJ60NgBtxVIxARzgrHJjpXvgs?authuser=0&hl=fr&rclk=1,N/A,Rue 616
381,SCPA HK,Avocat,"4,3 (3)",62 41 20 29,http://www.scpahk.com/,62 41 20 29
382,CABINET D'AVOCATS JRG LAW FIRM,Avocat,N/A N/A,97 50 58 73,https://www.jrghoklawfirm.com/,02 BP 505
383,Cabinet de Maître DATO,Cabinet d'avocats,"5,0 (2)",97 20 30 80,N/A,99GP+HW4
384,Tribunal de Première Instance de Cotonou,Tribunal,"3,7 (547)",99 31 96 04,N/A,Rue 362
385,Attorney Frank Dumba,Avocat,"5,0 (1)",62 80 19 78,N/A,Benin Republic
386,Cabinet d'avocats - Maître Bidossessi AGBANI,Cabinet d'avocats,"4,0 (1)",95 52 81 38,N/A,01BP5050
387,Cabinet d'avocat Maitre Raymond Cyr Ségla GBESSEMEHLAN,Avocat généraliste,N/A N/A,21 07 50 37,N/A,"998W+GX7, 03 BP 4321"
388,Centre de Documentation et d'Information Juridique de la Cour d'appel De Cotonou,Bibliothèque de droit,"4,1 (15)",52 18 97 47,http://www.legis.cdij.bj/,"9C34+57X, Ave Jean-Paul II"
389,Cabinet Me Aline ODJE,Cabinet d'avocats,N/A N/A,95 84 37 30,N/A,9937+5G7
390,CABINET JURIS PLUS,Avocat,"5,0 (1)",66 24 00 42,https://cabinetjurisplus.business.site/?utm_source=gmb&utm_medium=referral,229
391,SCPA 2H,Cabinet d'avocats,"5,0 (1)",https://www.google.com/maps/place/SCPA+2H/data=!4m7!3m6!1s0x10235759e8c5028f:0x33bda683d1877802!8m2!3d6.3822329!4d2.3723659!16s%2Fg%2F11t9h5j8cn!19sChIJjwLF6FlXIxARAniH0YOmvTM?authuser=0&hl=fr&rclk=1,N/A,99JC+WX6
392,Cabinet Juridique Projet Justice,Services juridiques,N/A N/A,66 41 60 51,https://www.facebook.com/Cabinet-Juridique-Projet-Justice-112151334626440/,2.rue G. Ca. Aïtchédji-séminaire Abomey-Calavi
393,Cabinet D'Avocat Maitre Alfred BOCOVO,Siège social,N/A N/A,60 78 93 90,N/A,c/n° 3475 Zone A 02 BP 911
394,Hélène Paty Law Firm,Cabinet d'avocats,"5,0 (5)",95 62 78 33,https://paty.legal/,"Lot 472, Porte 2177"
395,Cabinet d’avocats YABIT Armel Timothée,Avocat,"4,9 (7)",96 15 13 44,https://avocatyabit.bj/,9C54+WV4
396,CABINET D'AVOCATS GUY LAMBERT YEKPE,Cabinet d'avocats,"4,0 (4)",62 00 36 88,N/A,Rue des Dako Donou
397,Le Cabinet D'avocats ANGELO HOUNKPATIN,Avocat généraliste,"5,0 (14)",21 32 17 11,N/A,"Rue No. 208 Parcelle ""C"" Sikecodji 01 BP 2753"
398,Cabinet Robert M. DOSSOU,Cabinet d'avocats,"3,8 (4)",21 31 44 11,http://www.cabinetrobertdossou.com/a-propos-du-cabinet/article/contacts,Boulevard Steinmetz
399,Société Civile Professionnelle d’Avocats - GAMA,Avocat,"4,7 (7)",69 00 09 99,https://www.gama-avocatsafrique.com/,Rue en face de la clinique Aupiais C/756 Parcelle F Cadjehoun 2
400,Cabinet d'Avocat BALOGOUN,Services juridiques,"5,0 (2)",67 16 63 24,N/A,71 Ave de Roi Guezo
401,Cabinet d'avocat du Maitre Charles BADOU,Siège social,"3,4 (13)",21 32 69 32,N/A,"9CG6+MG4, Rue 145A"
402,Cabinet T.S. Brice Zinzindohoue,Cabinet d'avocats,"4,7 (3)",97 01 33 34,N/A,97 01 33 34
403,Fattika & Associates Law Firm,Services juridiques,N/A N/A,56 73 93 48,https://fattikaassociates.com/,9C8X+WWX
404,Cabinet d’avocats Élie N VLAVONOU KPONOU,Avocat,"4,5 (2)",21 32 61 68,N/A,9CF3+MG
405,Cabinet d'avocats Me DAKO & Associés,Avocat,"5,0 (1)",https://www.google.com/maps/place/Cabinet+d%27avocats+Me+DAKO+%26+Associ%C3%A9s/data=!4m7!3m6!1s0x102355dc066043eb:0xbbe573a26c70ace!8m2!3d6.3685208!4d2.4106189!16s%2Fg%2F11tj929kvn!19sChIJ60NgBtxVIxARzgrHJjpXvgs?authuser=0&hl=fr&rclk=1,N/A,Rue 616
406,Me baparapé,Cabinet d'avocats,"5,0 (2)",97 68 49 31,N/A,"maison gnimassou, 04BP181 Bénin"
407,Cabinet me SAÏZONOU,Avocat plaidant,N/A N/A,https://www.google.com/maps/place/Cabinet+me+SA%C3%8FZONOU/data=!4m7!3m6!1s0x102355f86062cc0b:0xbe8123df30740587!8m2!3d6.3554498!4d2.4205211!16s%2Fg%2F11tt23zlk9!19sChIJC8xiYPhVIxARhwV0MN8jgb4?authuser=0&hl=fr&rclk=1,N/A,9C4C+562
408,Cabinet de Maître DATO,Cabinet d'avocats,"5,0 (2)",97 20 30 80,N/A,99GP+HW4
409,CABINET D'AVOCATS JRG LAW FIRM,Avocat,N/A N/A,97 50 58 73,https://www.jrghoklawfirm.com/,02 BP 505
410,Cabinet d'avocats - Maître Bidossessi AGBANI,Cabinet d'avocats,"4,0 (1)",95 52 81 38,N/A,01BP5050
411,Cabinet d'avocat Maitre Raymond Cyr Ségla GBESSEMEHLAN,Avocat généraliste,N/A N/A,21 07 50 37,N/A,"998W+GX7, 03 BP 4321"
412,Ro dono,Avocat spécialisé en droit de la famille,"1,0 (1)",https://www.google.com/maps/place/Ro+dono/data=!4m7!3m6!1s0x1024a9338473734d:0xd72f570d1137307a!8m2!3d6.4039941!4d2.3313834!16s%2Fg%2F11fn00504f!19sChIJTXNzhDOpJBARejA3EQ1XL9c?authuser=0&hl=fr&rclk=1,N/A,C83J+HHR
413,贝宁律所,Cabinet d'avocats,N/A N/A,https://www.google.com/maps/place/%E8%B4%9D%E5%AE%81%E5%BE%8B%E6%89%80/data=!4m7!3m6!1s0x102355489fca33e7:0x56562cf28206eb00!8m2!3d6.3631156!4d2.4339924!16s%2Fg%2F11ssz8xf25!19sChIJ5zPKn0hVIxARAOsGgvIsVlY?authuser=0&hl=fr&rclk=1,N/A,9C7M+7JF
414,Attorney Frank Dumba,Avocat,"5,0 (1)",62 80 19 78,N/A,Benin Republic
415,Cabinet Me Aline ODJE,Cabinet d'avocats,N/A N/A,95 84 37 30,N/A,9937+5G7
416,CABINET NOTARIAL,Avocat généraliste,"1,0 (1)",https://www.google.com/maps/place/CABINET+NOTARIAL/data=!4m7!3m6!1s0x102357f4ca78bda9:0x64ee5e80fa9d0765!8m2!3d6.357336!4d2.3733522!16s%2Fg%2F11rshbv3bw!19sChIJqb14yvRXIxARZQed-oBe7mQ?authuser=0&hl=fr&rclk=1,N/A,BP 023
417,Marin mougle,Avocat généraliste,N/A N/A,98 53 47 30,N/A,99CR+4F9
418,Tribunal de Commerce de Cotonou,Administration publique régionale,"4,2 (5)",97 03 70 45,http://www.tribunalcommercecotonou.bj/,Ave Jean-Paul II
419,Cabinet Juridique Projet Justice,Services juridiques,N/A N/A,66 41 60 51,https://www.facebook.com/Cabinet-Juridique-Projet-Justice-112151334626440/,2.rue G. Ca. Aïtchédji-séminaire Abomey-Calavi
420,A2 Investment Law Firm,Administration,N/A N/A,40 63 65 40,http://a2investmentlawfirm.org/,"quartier kouhounou, carré 2216"
421,Cabinet D'Avocat Maitre Alfred BOCOVO,Siège social,N/A N/A,60 78 93 90,N/A,c/n° 3475 Zone A 02 BP 911
422,Hélène Paty Law Firm,Cabinet d'avocats,"5,0 (5)",95 62 78 33,https://paty.legal/,"Lot 472, Porte 2177"
423,Cabinet d’avocats YABIT Armel Timothée,Avocat,"4,9 (7)",96 15 13 44,https://avocatyabit.bj/,9C54+WV4
424,CABINET D'AVOCATS GUY LAMBERT YEKPE,Cabinet d'avocats,"4,0 (4)",62 00 36 88,N/A,Rue des Dako Donou
425,Cabinet Robert M. DOSSOU,Cabinet d'avocats,"3,8 (4)",21 31 44 11,http://www.cabinetrobertdossou.com/a-propos-du-cabinet/article/contacts,Boulevard Steinmetz
426,Société Civile Professionnelle d’Avocats - GAMA,Avocat,"4,7 (7)",69 00 09 99,https://www.gama-avocatsafrique.com/,Rue en face de la clinique Aupiais C/756 Parcelle F Cadjehoun 2
427,Le Cabinet D'avocats ANGELO HOUNKPATIN,Avocat généraliste,"5,0 (14)",21 32 17 11,N/A,"Rue No. 208 Parcelle ""C"" Sikecodji 01 BP 2753"
428,Cabinet d'avocat du Maitre Charles BADOU,Siège social,"3,4 (13)",21 32 69 32,N/A,"9CG6+MG4, Rue 145A"
429,Cabinet d'Avocat BALOGOUN,Services juridiques,"5,0 (2)",67 16 63 24,N/A,71 Ave de Roi Guezo
430,Cabinet T.S. Brice Zinzindohoue,Cabinet d'avocats,"4,7 (3)",97 01 33 34,N/A,97 01 33 34
431,001 AANDREW LAW FIRM,Cabinet d'avocats,"5,0 (1)",98 35 13 22,http://001aandrewlawfirm.uk.ht/,9F6H+FRM
432,Cabinet d’avocats Élie N VLAVONOU KPONOU,Avocat,"4,5 (2)",21 32 61 68,N/A,9CF3+MG
433,Me baparapé,Cabinet d'avocats,"5,0 (2)",97 68 49 31,N/A,"maison gnimassou, 04BP181 Bénin"
434,Cabinet me SAÏZONOU,Avocat plaidant,N/A N/A,https://www.google.com/maps/place/Cabinet+me+SA%C3%8FZONOU/data=!4m7!3m6!1s0x102355f86062cc0b:0xbe8123df30740587!8m2!3d6.3554498!4d2.4205211!16s%2Fg%2F11tt23zlk9!19sChIJC8xiYPhVIxARhwV0MN8jgb4?authuser=0&hl=fr&rclk=1,N/A,9C4C+562
435,Cabinet de Maître DATO,Cabinet d'avocats,"5,0 (2)",97 20 30 80,N/A,99GP+HW4
436,CABINET D'AVOCATS JRG LAW FIRM,Avocat,N/A N/A,97 50 58 73,https://www.jrghoklawfirm.com/,02 BP 505
437,001 AANDREW LAW FIRM,Cabinet d'avocats,"5,0 (1)",98 35 13 22,http://001aandrewlawfirm.uk.ht/,9C53+VJ4
438,Cabinet d'avocat Maitre Raymond Cyr Ségla GBESSEMEHLAN,Avocat généraliste,N/A N/A,21 07 50 37,N/A,"998W+GX7, 03 BP 4321"
439,Cabinet d'avocats - Maître Bidossessi AGBANI,Cabinet d'avocats,"4,0 (1)",95 52 81 38,N/A,01BP5050
440,Société Civile Professionnelle d’Avocats - D2A ex CABINET D'AVOCAT DJOGBENOU Joseph,Siège social,N/A N/A,60 61 31 03,https://scpad2a.org/,02 BP 2053
441,Cabinet Me Aline ODJE,Cabinet d'avocats,N/A N/A,95 84 37 30,N/A,9937+5G7
442,Marin mougle,Avocat généraliste,N/A N/A,98 53 47 30,N/A,99CR+4F9
443,SCPA 2H,Cabinet d'avocats,"5,0 (1)",https://www.google.com/maps/place/SCPA+2H/data=!4m7!3m6!1s0x10235759e8c5028f:0x33bda683d1877802!8m2!3d6.3822329!4d2.3723659!16s%2Fg%2F11t9h5j8cn!19sChIJjwLF6FlXIxARAniH0YOmvTM?authuser=0&hl=fr&rclk=1,N/A,99JC+WX6
444,Cabinet Juridique Projet Justice,Services juridiques,N/A N/A,66 41 60 51,https://www.facebook.com/Cabinet-Juridique-Projet-Justice-112151334626440/,2.rue G. Ca. Aïtchédji-séminaire Abomey-Calavi
445,Cabinet D'Avocat Maitre Alfred BOCOVO,Siège social,N/A N/A,60 78 93 90,N/A,c/n° 3475 Zone A 02 BP 911
446,Hélène Paty Law Firm,Cabinet d'avocats,"5,0 (5)",95 62 78 33,https://paty.legal/,"Lot 472, Porte 2177"
