index,name,activity,celebrity_indice,phone_number,web_site,adresse
445,Cabinet D'Avocat Maitre Alfred BOCOVO,Siège social,N/A N/A,60 78 93 90,N/A,c/n° 3475 Zone A 02 BP 911
446,Hélène Paty Law Firm,Cabinet d'avocats,"5,0 (5)",95 62 78 33,https://paty.legal/,"Lot 472, Porte 2177"
447,Cabinet d’avocats YABIT Armel Timothée,Avocat,"4,9 (7)",96 15 13 44,https://avocatyabit.bj/,9C54+WV4
448,CABINET D'AVOCATS GUY LAMBERT YEKPE,Cabinet d'avocats,"4,0 (4)",62 00 36 88,N/A,Rue des Dako Donou
449,Société Civile Professionnelle d’Avocats - GAMA,Avocat,"4,7 (7)",69 00 09 99,https://www.gama-avocatsafrique.com/,Rue en face de la clinique Aupiais C/756 Parcelle F Cadjehoun 2
450,Cabinet Robert M. DOSSOU,Cabinet d'avocats,"3,8 (4)",21 31 44 11,http://www.cabinetrobertdossou.com/a-propos-du-cabinet/article/contacts,Boulevard Steinmetz
451,Le Cabinet D'avocats ANGELO HOUNKPATIN,Avocat généraliste,"5,0 (14)",21 32 17 11,N/A,"Rue No. 208 Parcelle ""C"" Sikecodji 01 BP 2753"
452,Cabinet d'avocat du Maitre Charles BADOU,Siège social,"3,4 (13)",21 32 69 32,N/A,"9CG6+MG4, Rue 145A"
453,Cabinet d'Avocat BALOGOUN,Services juridiques,"5,0 (2)",67 16 63 24,N/A,71 Ave de Roi Guezo
454,Cabinet T.S. Brice Zinzindohoue,Cabinet d'avocats,"4,7 (3)",97 01 33 34,N/A,97 01 33 34
455,Cabinet d'avocats Me DAKO & Associés,Avocat,"5,0 (1)",https://www.google.com/maps/place/Cabinet+d%27avocats+Me+DAKO+%26+Associ%C3%A9s/data=!4m7!3m6!1s0x102355dc066043eb:0xbbe573a26c70ace!8m2!3d6.3685208!4d2.4106189!16s%2Fg%2F11tj929kvn!19sChIJ60NgBtxVIxARzgrHJjpXvgs?authuser=0&hl=fr&rclk=1,N/A,Rue 616
456,Cabinet de Maître DATO,Cabinet d'avocats,"5,0 (2)",97 20 30 80,N/A,99GP+HW4
457,CABINET D'AVOCATS JRG LAW FIRM,Avocat,N/A N/A,97 50 58 73,https://www.jrghoklawfirm.com/,02 BP 505
458,Cabinet me SAÏZONOU,Avocat plaidant,N/A N/A,https://www.google.com/maps/place/Cabinet+me+SA%C3%8FZONOU/data=!4m7!3m6!1s0x102355f86062cc0b:0xbe8123df30740587!8m2!3d6.3554498!4d2.4205211!16s%2Fg%2F11tt23zlk9!19sChIJC8xiYPhVIxARhwV0MN8jgb4?authuser=0&hl=fr&rclk=1,N/A,9C4C+562
459,Attorney Frank Dumba,Avocat,"5,0 (1)",62 80 19 78,N/A,Benin Republic
460,Cabinet d'avocats - Maître Bidossessi AGBANI,Cabinet d'avocats,"4,0 (1)",95 52 81 38,N/A,01BP5050
461,Cabinet d'avocat Maitre Raymond Cyr Ségla GBESSEMEHLAN,Avocat généraliste,N/A N/A,21 07 50 37,N/A,"998W+GX7, 03 BP 4321"
462,SCPA 2H,Cabinet d'avocats,"5,0 (1)",https://www.google.com/maps/place/SCPA+2H/data=!4m7!3m6!1s0x10235759e8c5028f:0x33bda683d1877802!8m2!3d6.3822329!4d2.3723659!16s%2Fg%2F11t9h5j8cn!19sChIJjwLF6FlXIxARAniH0YOmvTM?authuser=0&hl=fr&rclk=1,N/A,99JC+WX6
463,Cabinet Me Aline ODJE,Cabinet d'avocats,N/A N/A,95 84 37 30,N/A,9937+5G7
464,CABINET JURIS PLUS,Avocat,"5,0 (1)",66 24 00 42,https://cabinetjurisplus.business.site/?utm_source=gmb&utm_medium=referral,229
465,A2 Investment Law Firm,Administration,N/A N/A,40 63 65 40,http://a2investmentlawfirm.org/,"quartier kouhounou, carré 2216"
466,Cabinet Juridique Projet Justice,Services juridiques,N/A N/A,66 41 60 51,https://www.facebook.com/Cabinet-Juridique-Projet-Justice-112151334626440/,2.rue G. Ca. Aïtchédji-séminaire Abomey-Calavi
467,Cabinet D'Avocat Maitre Alfred BOCOVO,Siège social,N/A N/A,60 78 93 90,N/A,c/n° 3475 Zone A 02 BP 911
468,Accès Canada Benin,Avocat en droit de l'immigration,"3,8 (81)",21 32 11 00,http://www.accescanada.com/,"C/590, Boulevard Saint Michel"
469,Cabinet d’avocats YABIT Armel Timothée,Avocat,"4,9 (7)",96 15 13 44,https://avocatyabit.bj/,9C54+WV4
470,Hélène Paty Law Firm,Cabinet d'avocats,"5,0 (5)",95 62 78 33,https://paty.legal/,"Lot 472, Porte 2177"
471,Société Civile Professionnelle d’Avocats - GAMA,Avocat,"4,7 (7)",69 00 09 99,https://www.gama-avocatsafrique.com/,Rue en face de la clinique Aupiais C/756 Parcelle F Cadjehoun 2
472,CABINET D'AVOCATS GUY LAMBERT YEKPE,Cabinet d'avocats,"4,0 (4)",62 00 36 88,N/A,Rue des Dako Donou
473,Le Cabinet D'avocats ANGELO HOUNKPATIN,Avocat généraliste,"5,0 (14)",21 32 17 11,N/A,"Rue No. 208 Parcelle ""C"" Sikecodji 01 BP 2753"
474,Cabinet Robert M. DOSSOU,Cabinet d'avocats,"3,8 (4)",21 31 44 11,http://www.cabinetrobertdossou.com/a-propos-du-cabinet/article/contacts,Boulevard Steinmetz
475,Cabinet d'Avocat BALOGOUN,Services juridiques,"5,0 (2)",67 16 63 24,N/A,71 Ave de Roi Guezo
476,Cabinet d'avocats Me DAKO & Associés,Avocat,"5,0 (1)",https://www.google.com/maps/place/Cabinet+d%27avocats+Me+DAKO+%26+Associ%C3%A9s/data=!4m7!3m6!1s0x102355dc066043eb:0xbbe573a26c70ace!8m2!3d6.3685208!4d2.4106189!16s%2Fg%2F11tj929kvn!19sChIJ60NgBtxVIxARzgrHJjpXvgs?authuser=0&hl=fr&rclk=1,N/A,Rue 616
477,Cabinet de Me Gracia Noutais Holo,Avocat plaidant,"5,0 (1)",21 30 23 00,N/A,21 30 23 00
478,Cabinet d'avocat du Maitre Charles BADOU,Siège social,"3,4 (13)",21 32 69 32,N/A,"9CG6+MG4, Rue 145A"
479,Me baparapé,Cabinet d'avocats,"5,0 (2)",97 68 49 31,N/A,"maison gnimassou, 04BP181 Bénin"
480,Cabinet me SAÏZONOU,Avocat plaidant,N/A N/A,https://www.google.com/maps/place/Cabinet+me+SA%C3%8FZONOU/data=!4m7!3m6!1s0x102355f86062cc0b:0xbe8123df30740587!8m2!3d6.3554498!4d2.4205211!16s%2Fg%2F11tt23zlk9!19sChIJC8xiYPhVIxARhwV0MN8jgb4?authuser=0&hl=fr&rclk=1,N/A,9C4C+562
481,Ro dono,Avocat spécialisé en droit de la famille,"1,0 (1)",https://www.google.com/maps/place/Ro+dono/data=!4m7!3m6!1s0x1024a9338473734d:0xd72f570d1137307a!8m2!3d6.4039941!4d2.3313834!16s%2Fg%2F11fn00504f!19sChIJTXNzhDOpJBARejA3EQ1XL9c?authuser=0&hl=fr&rclk=1,N/A,C83J+HHR
482,CABINET D'AVOCATS JRG LAW FIRM,Avocat,N/A N/A,97 50 58 73,https://www.jrghoklawfirm.com/,02 BP 505
483,Cabinet de Maître DATO,Cabinet d'avocats,"5,0 (2)",97 20 30 80,N/A,99GP+HW4
484,Étude de Maître DA SILVA - Notaire,Notaire,"3,8 (20)",97 46 91 25,https://etude-de-maitre-da-silva.business.site/,Etoile rouge
485,Cabinet d'avocats - Maître Bidossessi AGBANI,Cabinet d'avocats,"4,0 (1)",95 52 81 38,N/A,01BP5050
486,Tribunal de Première Instance de Cotonou,Tribunal,"3,7 (547)",99 31 96 04,N/A,Rue 362
487,Cabinet d'avocat Maitre Raymond Cyr Ségla GBESSEMEHLAN,Avocat généraliste,N/A N/A,21 07 50 37,N/A,"998W+GX7, 03 BP 4321"
488,Attorney Frank Dumba,Avocat,"5,0 (1)",62 80 19 78,N/A,Benin Republic
489,贝宁律所,Cabinet d'avocats,N/A N/A,https://www.google.com/maps/place/%E8%B4%9D%E5%AE%81%E5%BE%8B%E6%89%80/data=!4m7!3m6!1s0x102355489fca33e7:0x56562cf28206eb00!8m2!3d6.3631156!4d2.4339924!16s%2Fg%2F11ssz8xf25!19sChIJ5zPKn0hVIxARAOsGgvIsVlY?authuser=0&hl=fr&rclk=1,N/A,9C7M+7JF
490,Centre de Documentation et d'Information Juridique de la Cour d'appel De Cotonou,Bibliothèque de droit,"4,1 (15)",52 18 97 47,http://www.legis.cdij.bj/,"9C34+57X, Ave Jean-Paul II"
491,Cabinet d'avocat Me Alfred Mahugnon BOCOVO,Administration,N/A N/A,52 91 25 58,N/A,"9C3J+R3X, Rue du Gouverneur Fourn"
492,Marin mougle,Avocat généraliste,N/A N/A,98 53 47 30,N/A,99CR+4F9
493,Cabinet Me Aline ODJE,Cabinet d'avocats,N/A N/A,95 84 37 30,N/A,9937+5G7
494,Office Notarial Maître Layindé Fati LIADY,Notaire,"5,0 (3)",21 38 04 39,https://officenotarial-liady.bj/,"KOUHOUNOU Face Stade de l'amitié 1er étage de l'immeuble ""BRIDGESTONE 01 BP 3473"
495,FONDATION AL-MALICK,Avocat.e en droit civil,N/A N/A,56 83 11 76,N/A,229
496,Cabinet Juridique Projet Justice,Services juridiques,N/A N/A,66 41 60 51,https://www.facebook.com/Cabinet-Juridique-Projet-Justice-112151334626440/,2.rue G. Ca. Aïtchédji-séminaire Abomey-Calavi
497,Cabinet D'Avocat Maitre Alfred BOCOVO,Siège social,N/A N/A,60 78 93 90,N/A,c/n° 3475 Zone A 02 BP 911
498,Kafui & Partners Benin,Avocat,"5,0 (40)",97 90 82 33,https://www.kafuipartners.com/,Cité Houeyiho Rue face SBEE Houeyiho
499,Cabinet d’avocats YABIT Armel Timothée,Avocat,"4,9 (7)",96 15 13 44,https://avocatyabit.bj/,9C54+WV4
500,Société Civile Professionnelle d’Avocats - GAMA,Avocat,"4,7 (7)",69 00 09 99,https://www.gama-avocatsafrique.com/,Rue en face de la clinique Aupiais C/756 Parcelle F Cadjehoun 2
501,Hélène Paty Law Firm,Cabinet d'avocats,"5,0 (5)",95 62 78 33,https://paty.legal/,"Lot 472, Porte 2177"
502,CABINET D'AVOCATS GUY LAMBERT YEKPE,Cabinet d'avocats,"4,0 (4)",62 00 36 88,N/A,Rue des Dako Donou
503,Cabinet Robert M. DOSSOU,Cabinet d'avocats,"3,8 (4)",21 31 44 11,http://www.cabinetrobertdossou.com/a-propos-du-cabinet/article/contacts,Boulevard Steinmetz
504,Le Cabinet D'avocats ANGELO HOUNKPATIN,Avocat généraliste,"5,0 (14)",21 32 17 11,N/A,"Rue No. 208 Parcelle ""C"" Sikecodji 01 BP 2753"
505,SCPA HK,Avocat,"4,3 (3)",62 41 20 29,http://www.scpahk.com/,62 41 20 29
506,Cabinet me SAÏZONOU,Avocat plaidant,N/A N/A,https://www.google.com/maps/place/Cabinet+me+SA%C3%8FZONOU/data=!4m7!3m6!1s0x102355f86062cc0b:0xbe8123df30740587!8m2!3d6.3554498!4d2.4205211!16s%2Fg%2F11tt23zlk9!19sChIJC8xiYPhVIxARhwV0MN8jgb4?authuser=0&hl=fr&rclk=1,N/A,9C4C+562
507,Cabinet de Maître DATO,Cabinet d'avocats,"5,0 (2)",97 20 30 80,N/A,99GP+HW4
508,CABINET D'AVOCATS JRG LAW FIRM,Avocat,N/A N/A,97 50 58 73,https://www.jrghoklawfirm.com/,02 BP 505
509,Cabinet d'avocat Maitre Raymond Cyr Ségla GBESSEMEHLAN,Avocat généraliste,N/A N/A,21 07 50 37,N/A,"998W+GX7, 03 BP 4321"
510,Cabinet d'avocats - Maître Bidossessi AGBANI,Cabinet d'avocats,"4,0 (1)",95 52 81 38,N/A,01BP5050
511,Cabinet Me Aline ODJE,Cabinet d'avocats,N/A N/A,95 84 37 30,N/A,9937+5G7
512,Société Civile Professionnelle d’Avocats - D2A ex CABINET D'AVOCAT DJOGBENOU Joseph,Siège social,N/A N/A,60 61 31 03,https://scpad2a.org/,02 BP 2053
513,Office Me Irène ADJAGBA ICHOLA - Notaire,Notaire,"4,5 (2)",21 31 51 02,http://www.etudeadjagbaichola.com/,"N°1227, Avenue du Gouverneur Van Vollen Hoven Av5.146) Quartier Zongo 01 BP 1112 R.P. Cotonou"
514,Cabinet Juridique Projet Justice,Services juridiques,N/A N/A,66 41 60 51,https://www.facebook.com/Cabinet-Juridique-Projet-Justice-112151334626440/,2.rue G. Ca. Aïtchédji-séminaire Abomey-Calavi
515,Cabinet D'Avocat Maitre Alfred BOCOVO,Siège social,N/A N/A,60 78 93 90,N/A,c/n° 3475 Zone A 02 BP 911
516,Accès Canada Benin,Avocat en droit de l'immigration,"3,8 (81)",21 32 11 00,http://www.accescanada.com/,"C/590, Boulevard Saint Michel"
517,Kafui & Partners Benin,Avocat,"5,0 (40)",97 90 82 33,https://www.kafuipartners.com/,Cité Houeyiho Rue face SBEE Houeyiho
518,Hélène Paty Law Firm,Cabinet d'avocats,"5,0 (5)",95 62 78 33,https://paty.legal/,"Lot 472, Porte 2177"
519,Cabinet d’avocats YABIT Armel Timothée,Avocat,"4,9 (7)",96 15 13 44,https://avocatyabit.bj/,9C54+WV4
520,Société Civile Professionnelle d’Avocats - GAMA,Avocat,"4,7 (7)",69 00 09 99,https://www.gama-avocatsafrique.com/,Rue en face de la clinique Aupiais C/756 Parcelle F Cadjehoun 2
521,CABINET D'AVOCATS GUY LAMBERT YEKPE,Cabinet d'avocats,"4,0 (4)",62 00 36 88,N/A,Rue des Dako Donou
522,Le Cabinet D'avocats ANGELO HOUNKPATIN,Avocat généraliste,"5,0 (14)",21 32 17 11,N/A,"Rue No. 208 Parcelle ""C"" Sikecodji 01 BP 2753"
523,Cabinet Robert M. DOSSOU,Cabinet d'avocats,"3,8 (4)",21 31 44 11,http://www.cabinetrobertdossou.com/a-propos-du-cabinet/article/contacts,Boulevard Steinmetz
524,Fattika & Associates Law Firm,Services juridiques,N/A N/A,56 73 93 48,https://fattikaassociates.com/,9C8X+WWX
525,Cabinet d'avocats Me DAKO & Associés,Avocat,"5,0 (1)",https://www.google.com/maps/place/Cabinet+d%27avocats+Me+DAKO+%26+Associ%C3%A9s/data=!4m7!3m6!1s0x102355dc066043eb:0xbbe573a26c70ace!8m2!3d6.3685208!4d2.4106189!16s%2Fg%2F11tj929kvn!19sChIJ60NgBtxVIxARzgrHJjpXvgs?authuser=0&hl=fr&rclk=1,N/A,Rue 616
526,SCPA HK,Avocat,"4,3 (3)",62 41 20 29,http://www.scpahk.com/,62 41 20 29
527,Cabinet de Maître DATO,Cabinet d'avocats,"5,0 (2)",97 20 30 80,N/A,99GP+HW4
528,CABINET D'AVOCATS JRG LAW FIRM,Avocat,N/A N/A,97 50 58 73,https://www.jrghoklawfirm.com/,02 BP 505
529,Tribunal de Première Instance de Cotonou,Tribunal,"3,7 (547)",99 31 96 04,N/A,Rue 362
530,Cabinet d'avocats - Maître Bidossessi AGBANI,Cabinet d'avocats,"4,0 (1)",95 52 81 38,N/A,01BP5050
531,Cabinet d'avocat Maitre Raymond Cyr Ségla GBESSEMEHLAN,Avocat généraliste,N/A N/A,21 07 50 37,N/A,"998W+GX7, 03 BP 4321"
532,Centre de Documentation et d'Information Juridique de la Cour d'appel De Cotonou,Bibliothèque de droit,"4,1 (15)",52 18 97 47,http://www.legis.cdij.bj/,"9C34+57X, Ave Jean-Paul II"
533,Cabinet Me Aline ODJE,Cabinet d'avocats,N/A N/A,95 84 37 30,N/A,9937+5G7
534,SCPA 2H,Cabinet d'avocats,"5,0 (1)",https://www.google.com/maps/place/SCPA+2H/data=!4m7!3m6!1s0x10235759e8c5028f:0x33bda683d1877802!8m2!3d6.3822329!4d2.3723659!16s%2Fg%2F11t9h5j8cn!19sChIJjwLF6FlXIxARAniH0YOmvTM?authuser=0&hl=fr&rclk=1,N/A,99JC+WX6
535,CABINET JURIS PLUS,Avocat,"5,0 (1)",66 24 00 42,https://cabinetjurisplus.business.site/?utm_source=gmb&utm_medium=referral,229
536,Cabinet Juridique Projet Justice,Services juridiques,N/A N/A,66 41 60 51,https://www.facebook.com/Cabinet-Juridique-Projet-Justice-112151334626440/,2.rue G. Ca. Aïtchédji-séminaire Abomey-Calavi
537,Cabinet D'Avocat Maitre Alfred BOCOVO,Siège social,N/A N/A,60 78 93 90,N/A,c/n° 3475 Zone A 02 BP 911
538,Kafui & Partners Benin,Avocat,"5,0 (40)",97 90 82 33,https://www.kafuipartners.com/,Cité Houeyiho Rue face SBEE Houeyiho
539,Cabinet d’avocats YABIT Armel Timothée,Avocat,"4,9 (7)",96 15 13 44,https://avocatyabit.bj/,9C54+WV4
540,CABINET D'AVOCATS GUY LAMBERT YEKPE,Cabinet d'avocats,"4,0 (4)",62 00 36 88,N/A,Rue des Dako Donou
541,Société Civile Professionnelle d’Avocats - GAMA,Avocat,"4,7 (7)",69 00 09 99,https://www.gama-avocatsafrique.com/,Rue en face de la clinique Aupiais C/756 Parcelle F Cadjehoun 2
542,Hélène Paty Law Firm,Cabinet d'avocats,"5,0 (5)",95 62 78 33,https://paty.legal/,"Lot 472, Porte 2177"
543,Cabinet Robert M. DOSSOU,Cabinet d'avocats,"3,8 (4)",21 31 44 11,http://www.cabinetrobertdossou.com/a-propos-du-cabinet/article/contacts,Boulevard Steinmetz
544,Le Cabinet D'avocats ANGELO HOUNKPATIN,Avocat généraliste,"5,0 (14)",21 32 17 11,N/A,"Rue No. 208 Parcelle ""C"" Sikecodji 01 BP 2753"
545,Cabinet d'Avocat BALOGOUN,Services juridiques,"5,0 (2)",67 16 63 24,N/A,71 Ave de Roi Guezo
546,Cabinet T.S. Brice Zinzindohoue,Cabinet d'avocats,"4,7 (3)",97 01 33 34,N/A,97 01 33 34
547,GRC IMMOBILIER,Agence immobilière,"4,4 (10)",51 51 90 54,N/A,"Jéricho, 04 Bp, 1451 C/0660"
548,Cabinet d'avocats Me DAKO & Associés,Avocat,"5,0 (1)",https://www.google.com/maps/place/Cabinet+d%27avocats+Me+DAKO+%26+Associ%C3%A9s/data=!4m7!3m6!1s0x102355dc066043eb:0xbbe573a26c70ace!8m2!3d6.3685208!4d2.4106189!16s%2Fg%2F11tj929kvn!19sChIJ60NgBtxVIxARzgrHJjpXvgs?authuser=0&hl=fr&rclk=1,N/A,Rue 616
549,Cabinet d’avocats Élie N VLAVONOU KPONOU,Avocat,"4,5 (2)",21 32 61 68,N/A,9CF3+MG
550,Étude de Maître DA SILVA - Notaire,Notaire,"3,8 (20)",97 46 91 25,https://etude-de-maitre-da-silva.business.site/,Etoile rouge
551,Cabinet de Me Gracia Noutais Holo,Avocat plaidant,"5,0 (1)",21 30 23 00,N/A,21 30 23 00
552,Cabinet d'avocat du Maitre Charles BADOU,Siège social,"3,4 (13)",21 32 69 32,N/A,"9CG6+MG4, Rue 145A"
553,Me baparapé,Cabinet d'avocats,"5,0 (2)",97 68 49 31,N/A,"maison gnimassou, 04BP181 Bénin"
554,Cabinet me SAÏZONOU,Avocat plaidant,N/A N/A,https://www.google.com/maps/place/Cabinet+me+SA%C3%8FZONOU/data=!4m7!3m6!1s0x102355f86062cc0b:0xbe8123df30740587!8m2!3d6.3554498!4d2.4205211!16s%2Fg%2F11tt23zlk9!19sChIJC8xiYPhVIxARhwV0MN8jgb4?authuser=0&hl=fr&rclk=1,N/A,9C4C+562
555,Juripoint - Benin,Avocat en droit de l'immigration,N/A N/A,65 91 25 94,https://juripoint.com/fr/accueil/,Immeuble Chirad & Fils
556,Cabinet de Maître DATO,Cabinet d'avocats,"5,0 (2)",97 20 30 80,N/A,99GP+HW4
557,CABINET D'AVOCATS JRG LAW FIRM,Avocat,N/A N/A,97 50 58 73,https://www.jrghoklawfirm.com/,02 BP 505
558,Cabinet d'avocats - Maître Bidossessi AGBANI,Cabinet d'avocats,"4,0 (1)",95 52 81 38,N/A,01BP5050
559,Cabinet d'avocat Maitre Raymond Cyr Ségla GBESSEMEHLAN,Avocat généraliste,N/A N/A,21 07 50 37,N/A,"998W+GX7, 03 BP 4321"
560,BENIN-IMMO,Agence immobilière,"4,6 (128)",66 44 84 84,http://www.benin-immo.com/,"Fidjrossè Calvaire, Immeuble orange à côté de Sun Beach Hôtel"
561,Attorney Frank Dumba,Avocat,"5,0 (1)",62 80 19 78,N/A,Benin Republic
562,001 AANDREW LAW FIRM,Cabinet d'avocats,"5,0 (1)",98 35 13 22,http://001aandrewlawfirm.uk.ht/,9C53+VJ4
563,贝宁律所,Cabinet d'avocats,N/A N/A,https://www.google.com/maps/place/%E8%B4%9D%E5%AE%81%E5%BE%8B%E6%89%80/data=!4m7!3m6!1s0x102355489fca33e7:0x56562cf28206eb00!8m2!3d6.3631156!4d2.4339924!16s%2Fg%2F11ssz8xf25!19sChIJ5zPKn0hVIxARAOsGgvIsVlY?authuser=0&hl=fr&rclk=1,N/A,9C7M+7JF
564,GANDA Immobilier et Construction,Agence immobilière,"4,4 (39)",54 90 08 05,http://www.gandaimmobilier.com/,"Kindonou, immeuble à côté de la station Ewell Cotonou"
565,Agence Immobilière BENIN HOUSE,Agence immobilière,"4,5 (22)",95 39 03 03,https://www.beninhouse.com/,Carré 3950
566,CABINET NOTARIAL,Avocat généraliste,"1,0 (1)",https://www.google.com/maps/place/CABINET+NOTARIAL/data=!4m7!3m6!1s0x102357f4ca78bda9:0x64ee5e80fa9d0765!8m2!3d6.357336!4d2.3733522!16s%2Fg%2F11rshbv3bw!19sChIJqb14yvRXIxARZQed-oBe7mQ?authuser=0&hl=fr&rclk=1,N/A,BP 023
567,Cabinet Me Aline ODJE,Cabinet d'avocats,N/A N/A,95 84 37 30,N/A,9937+5G7
568,Agence immobilière Bénin immobilier (Plateforme Des Agences Immobilières Du Bénin),Agence immobilière,"4,0 (9)",96 73 83 29,http://www.benin-immobilier.com/,C/3470
569,Cabinet D'Avocat Maitre Alfred BOCOVO,Siège social,N/A N/A,60 78 93 90,N/A,c/n° 3475 Zone A 02 BP 911
570,Cabinet d’avocats YABIT Armel Timothée,Avocat,"4,9 (7)",96 15 13 44,https://avocatyabit.bj/,9C54+WV4
571,Société Civile Professionnelle d’Avocats - GAMA,Avocat,"4,7 (7)",69 00 09 99,https://www.gama-avocatsafrique.com/,Rue en face de la clinique Aupiais C/756 Parcelle F Cadjehoun 2
572,Hélène Paty Law Firm,Cabinet d'avocats,"5,0 (5)",95 62 78 33,https://paty.legal/,"Lot 472, Porte 2177"
573,CABINET D'AVOCATS GUY LAMBERT YEKPE,Cabinet d'avocats,"4,0 (4)",62 00 36 88,N/A,Rue des Dako Donou
574,Cabinet Robert M. DOSSOU,Cabinet d'avocats,"3,8 (4)",21 31 44 11,http://www.cabinetrobertdossou.com/a-propos-du-cabinet/article/contacts,Boulevard Steinmetz
575,Le Cabinet D'avocats ANGELO HOUNKPATIN,Avocat généraliste,"5,0 (14)",21 32 17 11,N/A,"Rue No. 208 Parcelle ""C"" Sikecodji 01 BP 2753"
576,Cabinet d'avocat du Maitre Charles BADOU,Siège social,"3,4 (13)",21 32 69 32,N/A,"9CG6+MG4, Rue 145A"
577,Cabinet d'Avocat BALOGOUN,Services juridiques,"5,0 (2)",67 16 63 24,N/A,71 Ave de Roi Guezo
578,Cabinet T.S. Brice Zinzindohoue,Cabinet d'avocats,"4,7 (3)",97 01 33 34,N/A,97 01 33 34
579,001 AANDREW LAW FIRM,Cabinet d'avocats,"5,0 (1)",98 35 13 22,http://001aandrewlawfirm.uk.ht/,9F6H+FRM
580,Cabinet d'avocats Me DAKO & Associés,Avocat,"5,0 (1)",https://www.google.com/maps/place/Cabinet+d%27avocats+Me+DAKO+%26+Associ%C3%A9s/data=!4m7!3m6!1s0x102355dc066043eb:0xbbe573a26c70ace!8m2!3d6.3685208!4d2.4106189!16s%2Fg%2F11tj929kvn!19sChIJ60NgBtxVIxARzgrHJjpXvgs?authuser=0&hl=fr&rclk=1,N/A,Rue 616
581,Cabinet de Me Gracia Noutais Holo,Avocat plaidant,"5,0 (1)",21 30 23 00,N/A,21 30 23 00
582,SCPA HK,Avocat,"4,3 (3)",62 41 20 29,http://www.scpahk.com/,62 41 20 29
583,Cabinet me SAÏZONOU,Avocat plaidant,N/A N/A,https://www.google.com/maps/place/Cabinet+me+SA%C3%8FZONOU/data=!4m7!3m6!1s0x102355f86062cc0b:0xbe8123df30740587!8m2!3d6.3554498!4d2.4205211!16s%2Fg%2F11tt23zlk9!19sChIJC8xiYPhVIxARhwV0MN8jgb4?authuser=0&hl=fr&rclk=1,N/A,9C4C+562
584,Cabinet de Maître DATO,Cabinet d'avocats,"5,0 (2)",97 20 30 80,N/A,99GP+HW4
585,CABINET D'AVOCATS JRG LAW FIRM,Avocat,N/A N/A,97 50 58 73,https://www.jrghoklawfirm.com/,02 BP 505
586,001 AANDREW LAW FIRM,Cabinet d'avocats,"5,0 (1)",98 35 13 22,http://001aandrewlawfirm.uk.ht/,9C53+VJ4
587,Cabinet d'avocats - Maître Bidossessi AGBANI,Cabinet d'avocats,"4,0 (1)",95 52 81 38,N/A,01BP5050
588,Centre de Documentation et d'Information Juridique de la Cour d'appel De Cotonou,Bibliothèque de droit,"4,1 (15)",52 18 97 47,http://www.legis.cdij.bj/,"9C34+57X, Ave Jean-Paul II"
589,Cabinet d'avocat Maitre Raymond Cyr Ségla GBESSEMEHLAN,Avocat généraliste,N/A N/A,21 07 50 37,N/A,"998W+GX7, 03 BP 4321"
590,Attorney Frank Dumba,Avocat,"5,0 (1)",62 80 19 78,N/A,Benin Republic
591,贝宁律所,Cabinet d'avocats,N/A N/A,https://www.google.com/maps/place/%E8%B4%9D%E5%AE%81%E5%BE%8B%E6%89%80/data=!4m7!3m6!1s0x102355489fca33e7:0x56562cf28206eb00!8m2!3d6.3631156!4d2.4339924!16s%2Fg%2F11ssz8xf25!19sChIJ5zPKn0hVIxARAOsGgvIsVlY?authuser=0&hl=fr&rclk=1,N/A,9C7M+7JF
592,Cabinet Me Aline ODJE,Cabinet d'avocats,N/A N/A,95 84 37 30,N/A,9937+5G7
593,Marin mougle,Avocat généraliste,N/A N/A,98 53 47 30,N/A,99CR+4F9
594,SCPA 2H,Cabinet d'avocats,"5,0 (1)",https://www.google.com/maps/place/SCPA+2H/data=!4m7!3m6!1s0x10235759e8c5028f:0x33bda683d1877802!8m2!3d6.3822329!4d2.3723659!16s%2Fg%2F11t9h5j8cn!19sChIJjwLF6FlXIxARAniH0YOmvTM?authuser=0&hl=fr&rclk=1,N/A,99JC+WX6
595,CABINET JURIS PLUS,Avocat,"5,0 (1)",66 24 00 42,https://cabinetjurisplus.business.site/?utm_source=gmb&utm_medium=referral,229
596,Centre EV Arbitrage & Médiation,Siège social,"5,0 (1)",90 03 41 98,http://cabinetvignon.net/,Rue 951 01 BP 5170
597,Cabinet Juridique Projet Justice,Services juridiques,N/A N/A,66 41 60 51,https://www.facebook.com/Cabinet-Juridique-Projet-Justice-112151334626440/,2.rue G. Ca. Aïtchédji-séminaire Abomey-Calavi
598,Cabinet D'Avocat Maitre Alfred BOCOVO,Siège social,N/A N/A,60 78 93 90,N/A,c/n° 3475 Zone A 02 BP 911
599,JORDHO&FILS,Thermes,N/A N/A,96 08 89 53,N/A,229
600,CID SUPER DECOR,Fournisseur de matériaux de construction,"4,0 (35)",66 24 32 32,N/A,06BP539
601,Orca Deco,Magasin d'ameublement et de décoration,"3,9 (655)",64 71 13 83,N/A,64 71 13 83
602,Jardin d'Aphrodite,Institut de beauté,"4,4 (15)",67 07 59 84,https://www.facebook.com/jardinaphrodite/,67 07 59 84
603,La Bulle Du Bien-Être,Institut de beauté,"5,0 (2)",51 10 83 84,https://web.facebook.com/BienEtreBulle,9C7F+HRJ
604,LA CASCADE Jardin des Fetes et Loisirs (+229)97982977,Hébergement,"4,1 (8)",97 98 29 77,N/A,"9F73+6Q4, Rue 1753"
